Report Id,Report Title,Report Type,Report Date,Language,Source Code,Source Page,Report Path,Company Name,Orbit Company Id,Ticker,Pages Path,Blocks Path,Pages Vector Path,Blocks Vector Path
bgDRzmdYL9bgXRWSBMncJUAIcuUO3rLb3,10-K,10002 - Annual Reports,2025/2/20,en,stock_us,http://www.sec.gov/Archives/edgar/data/927628/0000927628-25-000092-index.htm,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/edgar-data-927628-000092762825000092-cof-20241231.htm.pdf,Capital One Financial Corporation,tXmne0RQQbPLw3gI,COF,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-927628-000092762825000092-cof-20241231.htm.pdf/pages.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-927628-000092762825000092-cof-20241231.htm.pdf/blocks.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-927628-000092762825000092-cof-20241231.htm.pdf/pages.txt.vector,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-927628-000092762825000092-cof-20241231.htm.pdf/blocks.txt.vector
bgDTiGBKEO7kUdQFcsUbkI8axxZVBroR4,10-K,10002 - Annual Reports,2024/2/28,en,stock_us,https://www.sec.gov/Archives/edgar/data/898173/0000898173-24-000009-index.htm,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/edgar-data-898173-000089817324000009-orly-20231231x10k.htm.pdf,"O'Reilly Automotive, Inc.",tXmne0RQQbPP35wa,ORLY,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-898173-000089817324000009-orly-20231231x10k.htm.pdf/pages.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-898173-000089817324000009-orly-20231231x10k.htm.pdf/blocks.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-898173-000089817324000009-orly-20231231x10k.htm.pdf/pages.txt.vector,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-898173-000089817324000009-orly-20231231x10k.htm.pdf/blocks.txt.vector
bgDTpLD8PJlI3w1b5XfHxhOeLyI0MnRR8,10-Q,10085 - Quarterly Reports,2024/5/9,en,stock_us,https://www.sec.gov/Archives/edgar/data/898173/0000898173-24-000022-index.htm,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/edgar-data-898173-000089817324000022-orly-20240331x10q.htm.pdf,"O'Reilly Automotive, Inc.",tXmne0RQQbPP35wa,ORLY,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-898173-000089817324000022-orly-20240331x10q.htm.pdf/pages.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-898173-000089817324000022-orly-20240331x10q.htm.pdf/blocks.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-898173-000089817324000022-orly-20240331x10q.htm.pdf/pages.txt.vector,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-898173-000089817324000022-orly-20240331x10q.htm.pdf/blocks.txt.vector
bgDRGzsrQFR4RSvf0hcVOmioOrEItGjIb,10-Q,10085 - Quarterly Reports,2024/8/8,en,stock_us,https://www.sec.gov/Archives/edgar/data/898173/0000898173-24-000035-index.htm,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/edgar-data-898173-000089817324000035-orly-20240630x10q.htm.pdf,"O'Reilly Automotive, Inc.",tXmne0RQQbPP35wa,ORLY,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-898173-000089817324000035-orly-20240630x10q.htm.pdf/pages.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-898173-000089817324000035-orly-20240630x10q.htm.pdf/blocks.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-898173-000089817324000035-orly-20240630x10q.htm.pdf/pages.txt.vector,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-898173-000089817324000035-orly-20240630x10q.htm.pdf/blocks.txt.vector
bgDRy75tk778Sbx1yDpofTgtv7d0q8xX7,10-Q,10085 - Quarterly Reports,2024/11/8,en,stock_us,https://www.sec.gov/Archives/edgar/data/898173/0000898173-24-000043-index.htm,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/edgar-data-898173-000089817324000043-orly-20240930x10q.htm.pdf,"O'Reilly Automotive, Inc.",tXmne0RQQbPP35wa,ORLY,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-898173-000089817324000043-orly-20240930x10q.htm.pdf/pages.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-898173-000089817324000043-orly-20240930x10q.htm.pdf/blocks.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-898173-000089817324000043-orly-20240930x10q.htm.pdf/pages.txt.vector,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-898173-000089817324000043-orly-20240930x10q.htm.pdf/blocks.txt.vector
bgDTpYtr1XvUVdzgeYrGo9ojsyHhHuQ5j,10-K,10002 - Annual Reports,2025/2/28,en,stock_us,http://www.sec.gov/Archives/edgar/data/898173/0000898173-25-000008-index.htm,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/edgar-data-898173-000089817325000008-orly-20241231x10k.htm.pdf,"O'Reilly Automotive, Inc.",tXmne0RQQbPP35wa,ORLY,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-898173-000089817325000008-orly-20241231x10k.htm.pdf/pages.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-898173-000089817325000008-orly-20241231x10k.htm.pdf/blocks.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-898173-000089817325000008-orly-20241231x10k.htm.pdf/pages.txt.vector,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-898173-000089817325000008-orly-20241231x10k.htm.pdf/blocks.txt.vector
bgDTzvvSDO3w9kOT4zHfkyERNF05WpKid,10-K,10002 - Annual Reports,2024/2/23,en,stock_us,https://www.sec.gov/Archives/edgar/data/31462/0001558370-24-001581-index.htm,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/edgar-data-31462-000155837024001581-ecl-20231231x10k.htm.pdf,Ecolab Inc.,tXmne0RQQbPLxR9m,ECL,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-31462-000155837024001581-ecl-20231231x10k.htm.pdf/pages.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-31462-000155837024001581-ecl-20231231x10k.htm.pdf/blocks.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-31462-000155837024001581-ecl-20231231x10k.htm.pdf/pages.txt.vector,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-31462-000155837024001581-ecl-20231231x10k.htm.pdf/blocks.txt.vector
bgDRJhiHn6Tc8INYtxnE243xJEe8240wh,10-Q,10085 - Quarterly Reports,2024/5/2,en,stock_us,https://www.sec.gov/Archives/edgar/data/31462/0001558370-24-006535-index.htm,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/edgar-data-31462-000155837024006535-ecl-20240331x10q.htm.pdf,Ecolab Inc.,tXmne0RQQbPLxR9m,ECL,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-31462-000155837024006535-ecl-20240331x10q.htm.pdf/pages.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-31462-000155837024006535-ecl-20240331x10q.htm.pdf/blocks.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-31462-000155837024006535-ecl-20240331x10q.htm.pdf/pages.txt.vector,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-31462-000155837024006535-ecl-20240331x10q.htm.pdf/blocks.txt.vector
bgDRI15fW6UaBrR0stJveUvzOZ5U4ju5s,10-Q,10085 - Quarterly Reports,2024/8/2,en,stock_us,https://www.sec.gov/Archives/edgar/data/31462/0001558370-24-010647-index.htm,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/edgar-data-31462-000155837024010647-ecl-20240630x10q.htm.pdf,Ecolab Inc.,tXmne0RQQbPLxR9m,ECL,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-31462-000155837024010647-ecl-20240630x10q.htm.pdf/pages.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-31462-000155837024010647-ecl-20240630x10q.htm.pdf/blocks.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-31462-000155837024010647-ecl-20240630x10q.htm.pdf/pages.txt.vector,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-31462-000155837024010647-ecl-20240630x10q.htm.pdf/blocks.txt.vector
bgDRwHOsZOJoLFbBqNVU5p7HnSc1I7y9y,10-Q,10085 - Quarterly Reports,2024/10/31,en,stock_us,https://www.sec.gov/Archives/edgar/data/31462/0001558370-24-014051-index.htm,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/edgar-data-31462-000155837024014051-ecl-20240930x10q.htm.pdf,Ecolab Inc.,tXmne0RQQbPLxR9m,ECL,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-31462-000155837024014051-ecl-20240930x10q.htm.pdf/pages.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-31462-000155837024014051-ecl-20240930x10q.htm.pdf/blocks.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-31462-000155837024014051-ecl-20240930x10q.htm.pdf/pages.txt.vector,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-31462-000155837024014051-ecl-20240930x10q.htm.pdf/blocks.txt.vector
bgDTnvV57Q7m7MLKXYQtdB5UdGrj3S8DO,10-K,10002 - Annual Reports,2025/2/21,en,stock_us,http://www.sec.gov/Archives/edgar/data/31462/0001558370-25-001263-index.htm,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/edgar-data-31462-000155837025001263-ecl-20241231x10k.htm.pdf,Ecolab Inc.,tXmne0RQQbPLxR9m,ECL,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-31462-000155837025001263-ecl-20241231x10k.htm.pdf/pages.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-31462-000155837025001263-ecl-20241231x10k.htm.pdf/blocks.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-31462-000155837025001263-ecl-20241231x10k.htm.pdf/pages.txt.vector,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-31462-000155837025001263-ecl-20241231x10k.htm.pdf/blocks.txt.vector
bgDRmQjUnLNAxEYP2DhT2mieiZfdnskcS,10-K,10002 - Annual Reports,2024/2/22,en,stock_us,https://www.sec.gov/Archives/edgar/data/1063761/0001558370-24-001532-index.htm,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/edgar-data-1022344-000155837024001532-spg-20231231x10k.htm.pdf,"Simon Property Group, Inc.",tXmne0RQQbPMGgJI,SPG,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1022344-000155837024001532-spg-20231231x10k.htm.pdf/pages.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1022344-000155837024001532-spg-20231231x10k.htm.pdf/blocks.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1022344-000155837024001532-spg-20231231x10k.htm.pdf/pages.txt.vector,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1022344-000155837024001532-spg-20231231x10k.htm.pdf/blocks.txt.vector
bgDRBViHu3nPWUPsePDniposQKb5xtlYe,10-Q,10085 - Quarterly Reports,2024/5/7,en,stock_us,https://www.sec.gov/Archives/edgar/data/1063761/0001558370-24-007058-index.htm,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/edgar-data-1022344-000155837024007058-spg-20240331x10q.htm.pdf,"Simon Property Group, Inc.",tXmne0RQQbPMGgJI,SPG,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1022344-000155837024007058-spg-20240331x10q.htm.pdf/pages.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1022344-000155837024007058-spg-20240331x10q.htm.pdf/blocks.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1022344-000155837024007058-spg-20240331x10q.htm.pdf/pages.txt.vector,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1022344-000155837024007058-spg-20240331x10q.htm.pdf/blocks.txt.vector
bgDTpXU4J1XB7rvG3Js4h4XZ5jvmIty2r,10-Q,10085 - Quarterly Reports,2024/8/7,en,stock_us,https://www.sec.gov/Archives/edgar/data/1063761/0001558370-24-011208-index.htm,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/edgar-data-1022344-000155837024011208-spg-20240630x10q.htm.pdf,"Simon Property Group, Inc.",tXmne0RQQbPMGgJI,SPG,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1022344-000155837024011208-spg-20240630x10q.htm.pdf/pages.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1022344-000155837024011208-spg-20240630x10q.htm.pdf/blocks.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1022344-000155837024011208-spg-20240630x10q.htm.pdf/pages.txt.vector,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1022344-000155837024011208-spg-20240630x10q.htm.pdf/blocks.txt.vector
bgDRwKc9d51AVSiNtusuFKlfW0FYQizHR,10-Q,10085 - Quarterly Reports,2024/11/8,en,stock_us,https://www.sec.gov/Archives/edgar/data/1063761/0001558370-24-014946-index.htm,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/edgar-data-1022344-000155837024014946-spg-20240930x10q.htm.pdf,"Simon Property Group, Inc.",tXmne0RQQbPMGgJI,SPG,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1022344-000155837024014946-spg-20240930x10q.htm.pdf/pages.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1022344-000155837024014946-spg-20240930x10q.htm.pdf/blocks.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1022344-000155837024014946-spg-20240930x10q.htm.pdf/pages.txt.vector,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1022344-000155837024014946-spg-20240930x10q.htm.pdf/blocks.txt.vector
bgDRGWYPSvkglrW0lKjEnL3yWFBVSkNDe,10-K,10002 - Annual Reports,2025/2/21,en,stock_us,http://www.sec.gov/Archives/edgar/data/1063761/0001558370-25-001271-index.htm,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/edgar-data-1022344-000155837025001271-spg-20241231x10k.htm.pdf,"Simon Property Group, Inc.",tXmne0RQQbPMGgJI,SPG,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1022344-000155837025001271-spg-20241231x10k.htm.pdf/pages.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1022344-000155837025001271-spg-20241231x10k.htm.pdf/blocks.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1022344-000155837025001271-spg-20241231x10k.htm.pdf/pages.txt.vector,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1022344-000155837025001271-spg-20241231x10k.htm.pdf/blocks.txt.vector
bgDTkIc1bxN2d41fw6YuV6vyYgjbheZH4,10-K,10002 - Annual Reports,2024/2/6,en,stock_us,https://www.sec.gov/Archives/edgar/data/1783180/0001783180-24-000009-index.htm,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/edgar-data-1783180-000178318024000009-carr-20231231.htm.pdf,Carrier Global Corporation,tXmoG3iocl6vRCIo,CARR,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1783180-000178318024000009-carr-20231231.htm.pdf/pages.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1783180-000178318024000009-carr-20231231.htm.pdf/blocks.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1783180-000178318024000009-carr-20231231.htm.pdf/pages.txt.vector,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1783180-000178318024000009-carr-20231231.htm.pdf/blocks.txt.vector
bgDRzqWBIZRXg3M0r26DC5cUy1pzfKnOW,10-Q,10085 - Quarterly Reports,2024/4/25,en,stock_us,https://www.sec.gov/Archives/edgar/data/1783180/0001783180-24-000044-index.htm,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/edgar-data-1783180-000178318024000044-carr-20240331.htm.pdf,Carrier Global Corporation,tXmoG3iocl6vRCIo,CARR,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1783180-000178318024000044-carr-20240331.htm.pdf/pages.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1783180-000178318024000044-carr-20240331.htm.pdf/blocks.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1783180-000178318024000044-carr-20240331.htm.pdf/pages.txt.vector,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1783180-000178318024000044-carr-20240331.htm.pdf/blocks.txt.vector
bgDRD6Nox1W8dl48ZDfway152HXnW0fB3,10-Q,10085 - Quarterly Reports,2024/7/25,en,stock_us,https://www.sec.gov/Archives/edgar/data/1783180/0001783180-24-000077-index.htm,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/edgar-data-1783180-000178318024000077-carr-20240630.htm.pdf,Carrier Global Corporation,tXmoG3iocl6vRCIo,CARR,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1783180-000178318024000077-carr-20240630.htm.pdf/pages.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1783180-000178318024000077-carr-20240630.htm.pdf/blocks.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1783180-000178318024000077-carr-20240630.htm.pdf/pages.txt.vector,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1783180-000178318024000077-carr-20240630.htm.pdf/blocks.txt.vector
bgDTpWbMXra0ywGWrfpNMq3KW3TjcAUdq,10-Q,10085 - Quarterly Reports,2024/10/25,en,stock_us,https://www.sec.gov/Archives/edgar/data/1783180/0001783180-24-000088-index.htm,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/edgar-data-1783180-000178318024000088-carr-20240930.htm.pdf,Carrier Global Corporation,tXmoG3iocl6vRCIo,CARR,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1783180-000178318024000088-carr-20240930.htm.pdf/pages.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1783180-000178318024000088-carr-20240930.htm.pdf/blocks.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1783180-000178318024000088-carr-20240930.htm.pdf/pages.txt.vector,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1783180-000178318024000088-carr-20240930.htm.pdf/blocks.txt.vector
bgDTk4xahedNZWQNDfPWIdmlQu0Isojha,10-K,10002 - Annual Reports,2025/2/11,en,stock_us,https://www.sec.gov/Archives/edgar/data/1783180/0001783180-25-000008-index.htm,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/edgar-data-1783180-000178318025000008-carr-20241231.htm.pdf,Carrier Global Corporation,tXmoG3iocl6vRCIo,CARR,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1783180-000178318025000008-carr-20241231.htm.pdf/pages.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1783180-000178318025000008-carr-20241231.htm.pdf/blocks.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1783180-000178318025000008-carr-20241231.htm.pdf/pages.txt.vector,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1783180-000178318025000008-carr-20241231.htm.pdf/blocks.txt.vector
bgDRDTWkhLKSjWgNxs2jNeja9sO0ijfxn,10-K,10002 - Annual Reports,2024/2/14,en,stock_us,https://www.sec.gov/Archives/edgar/data/277948/0000277948-24-000010-index.htm,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/edgar-data-277948-000027794824000010-csx-20231231.htm.pdf,CSX Corporation,tXmne0RQQbPLw3kT,CSX,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-277948-000027794824000010-csx-20231231.htm.pdf/pages.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-277948-000027794824000010-csx-20231231.htm.pdf/blocks.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-277948-000027794824000010-csx-20231231.htm.pdf/pages.txt.vector,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-277948-000027794824000010-csx-20231231.htm.pdf/blocks.txt.vector
bgDRDUoB3yh22VPhKoM9rFhd2FB72Txnn,10-Q,10085 - Quarterly Reports,2024/4/18,en,stock_us,https://www.sec.gov/Archives/edgar/data/277948/0000277948-24-000032-index.htm,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/edgar-data-277948-000027794824000032-csx-20240331.htm.pdf,CSX Corporation,tXmne0RQQbPLw3kT,CSX,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-277948-000027794824000032-csx-20240331.htm.pdf/pages.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-277948-000027794824000032-csx-20240331.htm.pdf/blocks.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-277948-000027794824000032-csx-20240331.htm.pdf/pages.txt.vector,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-277948-000027794824000032-csx-20240331.htm.pdf/blocks.txt.vector
bgDRzk8lvCQ16EA7JrCkwuLH3iAHFefHT,10-Q,10085 - Quarterly Reports,2024/8/5,en,stock_us,https://www.sec.gov/Archives/edgar/data/277948/0000277948-24-000047-index.htm,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/edgar-data-277948-000027794824000047-csx-20240630.htm.pdf,CSX Corporation,tXmne0RQQbPLw3kT,CSX,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-277948-000027794824000047-csx-20240630.htm.pdf/pages.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-277948-000027794824000047-csx-20240630.htm.pdf/blocks.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-277948-000027794824000047-csx-20240630.htm.pdf/pages.txt.vector,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-277948-000027794824000047-csx-20240630.htm.pdf/blocks.txt.vector
bgDRmPdXT11AzNMuXx53R5D5jEvYhgI8I,10-Q,10085 - Quarterly Reports,2024/10/17,en,stock_us,https://www.sec.gov/Archives/edgar/data/277948/0000277948-24-000054-index.htm,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/edgar-data-277948-000027794824000054-csx-20240930.htm.pdf,CSX Corporation,tXmne0RQQbPLw3kT,CSX,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-277948-000027794824000054-csx-20240930.htm.pdf/pages.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-277948-000027794824000054-csx-20240930.htm.pdf/blocks.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-277948-000027794824000054-csx-20240930.htm.pdf/pages.txt.vector,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-277948-000027794824000054-csx-20240930.htm.pdf/blocks.txt.vector
bgDRm2b94k3uFQLec76jlgqPZtPHteHaq,10-K,10002 - Annual Reports,2025/2/27,en,stock_us,http://www.sec.gov/Archives/edgar/data/277948/0000277948-25-000008-index.htm,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/edgar-data-277948-000027794825000008-csx-20241231.htm.pdf,CSX Corporation,tXmne0RQQbPLw3kT,CSX,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-277948-000027794825000008-csx-20241231.htm.pdf/pages.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-277948-000027794825000008-csx-20241231.htm.pdf/blocks.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-277948-000027794825000008-csx-20241231.htm.pdf/pages.txt.vector,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-277948-000027794825000008-csx-20241231.htm.pdf/blocks.txt.vector
